member_id,first_name,last_name,full_name,email,gender,city,state,phone,dob,created_at,is_active,rejection_reason
M0105618,Victor,Amble,Victor Amble,victor.amble8464@yahoo.co.in,male,Adoni,Tripura,NOT_A_NUMBER,2027-09-28 20:50:02.091270,2023-04-09 19:37:37.824951,True,duplicate_member_id
M0184400,Siya,Thakkar,Siya Thakkar,siya.thakkar7465@rediffmail.com,female,Kamarhati,Gujarat,NOT_A_NUMBER,2026-09-02 20:50:02.091270,2025-03-04 06:45:55.824951,True,duplicate_member_id
M0068965,Ranbir,Kashyap,Ranbir Kashyap,ranbir.kashyap589@rediffmail.com,male,Kavali,Nagaland,NOT_A_NUMBER,2026-09-10 20:50:02.091270,2023-12-01 15:11:35.824951,True,duplicate_member_id
M0105370,Daksh,Bhargava,Daksh Bhargava,daksh.bhargava9140@outlook.com,male,Sikar,Rajasthan,NOT_A_NUMBER,2028-08-12 20:50:02.091270,2023-12-25 14:15:59.824951,True,duplicate_member_id
M0099581,Samuel,Biswas,Samuel Biswas,samuel.biswas4193@rediffmail.com,male,Davanagere,Haryana,NOT_A_NUMBER,2028-11-18 20:50:02.091270,2023-03-21 11:16:22.824951,True,duplicate_member_id
M0125229,Irya,Saini,Irya Saini,irya.saini5661@rediffmail.com,female,Latur,Nagaland,NOT_A_NUMBER,2027-05-28 20:50:02.091270,2025-10-27 22:08:01.824951,True,duplicate_member_id
M0152957,Diya,Lalla,Diya Lalla,diya.lalla2959@gmail.com,female,Burhanpur,Assam,NOT_A_NUMBER,2028-01-03 20:50:02.091270,2023-06-10 21:07:02.824951,True,duplicate_member_id
M0103585,Garima,Borra,Garima Borra,garima.borra3794@rediffmail.com,female,Vijayawada,Tripura,NOT_A_NUMBER,2026-07-17 20:50:02.091270,2024-05-01 15:51:30.824951,True,duplicate_member_id
M0107393,Odika,Srinivas,Odika Srinivas,odika.srinivas7554@yahoo.co.in,female,Nadiad,Karnataka,4893749581,1946-09-07 20:50:01.799020,2022-12-28 22:51:15.824951,True,duplicate_member_id
M0021654,Dipta,Dey,Dipta Dey,dipta.dey1073@gmail.com,female,Korba,Karnataka,NOT_A_NUMBER,2028-02-21 20:50:02.091270,2025-04-16 07:56:53.824951,True,duplicate_member_id
M0102344,Megha,Ramachandran,Megha Ramachandran,megha.ramachandran9074@gmail.com,female,Srikakulam,Gujarat,+918326029855,2001-11-25 20:50:01.799020,2024-05-05 08:11:46.824951,True,duplicate_member_id
M0182547,Anita,Chana,Anita Chana,anita.chana8355@gmail.com,female,Ludhiana,Goa,1648164387,2005-10-22 20:50:01.799020,2023-07-07 23:43:29.824951,True,duplicate_member_id
M0183996,Yashodhara,Bhatia,Yashodhara Bhatia,yashodhara.bhatia7518@outlook.com,female,Visakhapatnam,Goa,05598987912,1999-05-26 20:50:01.799020,2023-07-18 21:48:22.824951,True,duplicate_member_id
M0045104,Balhaar,Shan,Balhaar Shan,balhaar.shan5047@outlook.com,male,Nizamabad,Bihar,00838120354,2003-08-23 20:50:01.799020,2025-01-25 01:51:47.824951,True,duplicate_member_id
M0122481,Chaaya,Dayal,Chaaya Dayal,chaaya.dayal7978@gmail.com,female,Navi Mumbai,Meghalaya,NOT_A_NUMBER,2027-02-19 20:50:02.091270,2025-10-04 07:45:45.824951,True,duplicate_member_id
M0076041,Yamini,Batta,Yamini Batta,yamini.batta2591@rediffmail.com,female,Secunderabad,Punjab,+913387522008,1946-08-08 20:50:01.799020,2025-03-21 04:44:42.824951,True,duplicate_member_id
M0009083,Jagdish,Shere,Jagdish Shere,jagdish.shere9700@outlook.com,male,Varanasi,Kerala,NOT_A_NUMBER,2025-12-20 20:50:02.091270,2025-08-18 00:27:46.824951,True,duplicate_member_id
M0102070,Vaishnavi,More,Vaishnavi More,vaishnavi.more5727@outlook.com,female,Muzaffarnagar,Mizoram,NOT_A_NUMBER,2028-09-27 20:50:02.091270,2023-01-08 10:02:46.824951,True,duplicate_member_id
M0049639,Vasatika,Khalsa,Vasatika Khalsa,vasatika.khalsa8595@gmail.com,female,Aurangabad,Punjab,NOT_A_NUMBER,2029-03-02 20:50:02.091270,2025-08-15 07:45:29.824951,True,duplicate_member_id
M0067591,Yachana,Talwar,Yachana Talwar,yachana.talwar9162@outlook.com,female,Karawal Nagar,Himachal Pradesh,4295720776,1964-04-15 20:50:01.799020,2025-04-23 23:02:42.824951,True,duplicate_member_id
M0145007,Aadhya,Warrior,Aadhya Warrior,aadhya.warrior120@yahoo.co.in,female,Ballia,Assam,4793027321,1993-05-13 20:50:01.799020,2025-04-16 20:11:39.824951,True,duplicate_member_id
M0023611,Odika,Goyal,Odika Goyal,odika.goyal8393@gmail.com,female,Jalna,Assam,NOT_A_NUMBER,2028-10-30 20:50:02.091270,2022-12-11 18:32:13.824951,True,duplicate_member_id
M0138589,Urvi,Cherian,Urvi Cherian,urvi.cherian9664@outlook.com,female,Bhatpara,Maharashtra,05642574909,1946-06-16 20:50:01.799020,2024-12-21 08:12:02.824951,True,duplicate_member_id
M0229187,Lipika,Rajan,Lipika Rajan,lipika.rajan2273@outlook.com,female,Varanasi,Sikkim,NOT_A_NUMBER,2027-12-04 20:50:02.091270,2025-03-09 16:06:37.824951,True,duplicate_member_id
M0172716,Bina,Seshadri,Bina Seshadri,bina.seshadri3224@rediffmail.com,female,Vadodara,Maharashtra,NOT_A_NUMBER,2026-07-30 20:50:02.091270,2023-10-18 03:39:45.824951,True,duplicate_member_id
M0110094,Champak,Garde,Champak Garde,champak.garde8819@rediffmail.com,male,Nagaon,Bihar,07770663000,1978-05-04 20:50:01.799020,2023-11-05 22:18:52.824951,True,duplicate_member_id
M0060699,Vedika,Jani,Vedika Jani,vedika.jani3206@yahoo.co.in,female,Agra,Tripura,5578760961,1993-02-26 20:50:01.799020,2025-03-18 23:26:49.824951,True,duplicate_member_id
M0092026,Krish,Gandhi,Krish Gandhi,krish.gandhi6499@outlook.com,male,Loni,West Bengal,05434851722,1982-04-10 20:50:01.799020,2025-10-16 00:11:15.824951,True,duplicate_member_id
M0185655,Balhaar,Bhagat,Balhaar Bhagat,balhaar.bhagat8890@yahoo.co.in,male,Dewas,Odisha,4780298403,1971-07-17 20:50:01.799020,2025-07-06 09:13:19.824951,True,duplicate_member_id
M0144842,Alka,Bala,Alka Bala,alka.bala5645@outlook.com,female,Chandigarh,Meghalaya,2909088109,1999-04-27 20:50:01.799020,2025-04-12 02:58:00.824951,True,duplicate_member_id
M0195910,Chasmum,Chhabra,Chasmum Chhabra,chasmum.chhabra5068@yahoo.co.in,female,Purnia,Odisha,NOT_A_NUMBER,2028-10-01 20:50:02.091270,2024-05-21 23:17:16.824951,True,duplicate_member_id
M0184321,Vritti,Aggarwal,Vritti Aggarwal,vritti.aggarwal541@outlook.com,female,Bahraich,Madhya Pradesh,01517509465,1995-10-18 20:50:01.799020,2024-09-14 18:38:16.824951,True,duplicate_member_id
M0018183,Aryan,Dugal,Aryan Dugal,aryan.dugal3609@rediffmail.com,male,Dibrugarh,Mizoram,5554975455,1944-01-26 20:50:01.799020,2025-07-17 06:24:25.824951,True,duplicate_member_id
M0057068,Vihaan,Mukhopadhyay,Vihaan Mukhopadhyay,vihaan.mukhopadhyay754@rediffmail.com,male,Kulti,Mizoram,0285745063,1992-09-23 20:50:01.799020,2022-12-26 06:47:41.824951,True,duplicate_member_id
M0025905,Sudiksha,Srivastava,Sudiksha Srivastava,sudiksha.srivastava6033@yahoo.co.in,female,Dehri,Punjab,5771858366,1968-07-02 20:50:01.799020,2023-02-24 11:45:05.824951,True,duplicate_member_id
M0069670,Bachittar,Sant,Bachittar Sant,bachittar.sant8330@rediffmail.com,male,Durgapur,Bihar,NOT_A_NUMBER,2028-08-23 20:50:02.091270,2023-08-29 05:18:22.824951,True,duplicate_member_id
M0096189,Hamsini,Bhargava,Hamsini Bhargava,hamsini.bhargava4388@yahoo.co.in,female,Sangli-Miraj & Kupwad,Himachal Pradesh,03246795995,1949-10-06 20:50:01.799020,2024-01-29 23:05:12.824951,True,duplicate_member_id
M0069207,Balhaar,Prabhu,Balhaar Prabhu,balhaar.prabhu1692@rediffmail.com,male,Hyderabad,Madhya Pradesh,NOT_A_NUMBER,2025-12-25 20:50:02.091270,2023-07-26 08:34:11.824951,True,duplicate_member_id
M0135969,Gaurika,Parekh,Gaurika Parekh,gaurika.parekh5286@rediffmail.com,female,Kulti,Maharashtra,NOT_A_NUMBER,2026-06-20 20:50:02.091270,2024-03-21 14:27:36.824951,True,duplicate_member_id
M0229036,Kiaan,Varughese,Kiaan Varughese,kiaan.varughese2043@gmail.com,male,Bathinda,Telangana,0799489959,1997-07-26 20:50:01.799020,2025-10-03 10:25:14.824951,True,duplicate_member_id
M0229325,Lajita,Pillai,Lajita Pillai,lajita.pillai2735@rediffmail.com,female,Ballia,Gujarat,+911061949542,1947-10-24 20:50:01.799020,2024-07-04 14:58:44.824951,True,duplicate_member_id
M0141520,Raghav,Keer,Raghav Keer,raghav.keer4179@outlook.com,male,Hindupur,Nagaland,6480048541,1963-10-10 20:50:01.799020,2025-03-28 14:27:35.824951,True,duplicate_member_id
M0050581,Gagan,Jha,Gagan Jha,gagan.jha4003@outlook.com,male,Agra,Mizoram,NOT_A_NUMBER,2027-06-21 20:50:02.091270,2023-02-18 22:39:57.824951,True,duplicate_member_id
M0141341,Keya,Agrawal,Keya Agrawal,keya.agrawal66@outlook.com,female,Tadipatri,Mizoram,8992626267,1960-04-15 20:50:01.799020,2023-01-27 16:32:48.824951,True,duplicate_member_id
M0109461,Arya,Dewan,Arya Dewan,arya.dewan1213@outlook.com,female,Ongole,Bihar,NOT_A_NUMBER,2028-09-11 20:50:02.091270,2022-12-26 13:31:15.824951,True,duplicate_member_id
M0116610,Onkar,Rama,Onkar Rama,onkar.rama2282@outlook.com,male,Morbi,Arunachal Pradesh,00332533692,1972-11-24 20:50:01.799020,2023-01-06 14:34:22.824951,True,duplicate_member_id
M0154989,Orinder,Kumer,Orinder Kumer,orinder.kumer483@rediffmail.com,male,Gandhidham,Odisha,NOT_A_NUMBER,2027-01-03 20:50:02.091270,2023-07-24 05:29:21.824951,True,duplicate_member_id
M0092188,Yashawini,Varghese,Yashawini Varghese,yashawini.varghese1803@outlook.com,female,Ghaziabad,Chhattisgarh,+917390328222,1943-07-14 20:50:01.799020,2023-08-29 13:12:44.824951,True,duplicate_member_id
M0132910,Tejas,Cherian,Tejas Cherian,tejas.cherian316@yahoo.co.in,male,Kanpur,Haryana,+911958331744,1970-10-28 20:50:01.799020,2025-01-04 00:10:53.824951,True,duplicate_member_id
M0131223,Lopa,Dave,Lopa Dave,lopa.dave1027@yahoo.co.in,female,Chandrapur,Odisha,NOT_A_NUMBER,2026-03-31 20:50:02.091270,2025-10-13 05:09:30.824951,True,duplicate_member_id
M0018967,Andrew,Choudhury,Andrew Choudhury,andrew.choudhury6105@yahoo.co.in,male,Katni,Bihar,NOT_A_NUMBER,2028-06-08 20:50:02.091270,2024-03-18 20:51:02.824951,True,duplicate_member_id
M0155989,Adya,Prabhu,Adya Prabhu,adya.prabhu6807@yahoo.co.in,female,Ghaziabad,Goa,NOT_A_NUMBER,2026-08-29 20:50:02.091270,2023-01-30 11:55:25.824951,True,duplicate_member_id
M0077668,Neha,Agrawal,Neha Agrawal,neha.agrawal71@rediffmail.com,female,Jamalpur,Maharashtra,+910998877534,1981-11-06 20:50:01.799020,2024-08-04 07:34:15.824951,True,duplicate_member_id
M0126726,Orinder,More,Orinder More,orinder.more2577@rediffmail.com,male,Gurgaon,Mizoram,06338209004,1964-04-15 20:50:01.799020,2025-02-16 12:51:19.824951,True,duplicate_member_id
M0031902,Arya,Sangha,Arya Sangha,arya.sangha3229@gmail.com,female,Jalna,Telangana,+911273267781,1948-06-29 20:50:01.799020,2025-01-30 03:59:12.824951,True,duplicate_member_id
M0042033,Wridesh,Sampath,Wridesh Sampath,wridesh.sampath7067@rediffmail.com,male,Bulandshahr,Punjab,NOT_A_NUMBER,2028-08-28 20:50:02.091270,2025-08-19 17:21:37.824951,True,duplicate_member_id
M0045581,Indrajit,Krishnan,Indrajit Krishnan,indrajit.krishnan6208@rediffmail.com,male,Farrukhabad,Haryana,NOT_A_NUMBER,2026-12-02 20:50:02.091270,2023-12-22 17:42:32.824951,True,duplicate_member_id
M0075257,Hemang,Sama,Hemang Sama,hemang.sama475@gmail.com,male,Khandwa,Madhya Pradesh,7400687411,1942-03-13 20:50:01.799020,2024-06-24 20:46:42.824951,True,duplicate_member_id
M0101173,Agastya,Sridhar,Agastya Sridhar,agastya.sridhar5396@rediffmail.com,male,Kamarhati,Odisha,01128737025,1984-08-25 20:50:01.799020,2024-06-01 10:08:40.824951,True,duplicate_member_id
M0151642,Yutika,Bhatti,Yutika Bhatti,yutika.bhatti5757@yahoo.co.in,female,Narasaraopet,Bihar,NOT_A_NUMBER,2027-02-16 20:50:02.091270,2023-06-29 08:46:43.824951,True,duplicate_member_id
M0168743,Garima,Konda,Garima Konda,garima.konda2219@outlook.com,female,Pallavaram,Himachal Pradesh,NOT_A_NUMBER,2029-01-28 20:50:02.091270,2023-01-28 05:59:14.824951,True,duplicate_member_id
M0022422,Yashawini,Borah,Yashawini Borah,yashawini.borah7221@yahoo.co.in,female,Deoghar,Mizoram,8808341124,1947-12-11 20:50:01.799020,2023-08-08 02:33:38.824951,True,duplicate_member_id
M0168169,Veer,Mukherjee,Veer Mukherjee,veer.mukherjee1604@outlook.com,male,Ballia,Tamil Nadu,NOT_A_NUMBER,2026-07-13 20:50:02.091270,2025-08-31 15:48:08.824951,True,duplicate_member_id
M0135244,Chaaya,Dua,Chaaya Dua,chaaya.dua4772@rediffmail.com,female,Mangalore,Bihar,NOT_A_NUMBER,2028-08-06 20:50:02.091270,2023-04-15 10:44:04.824951,True,duplicate_member_id
M0154483,Pranav,Chadha,Pranav Chadha,pranav.chadha6009@yahoo.co.in,male,Tumkur,Odisha,NOT_A_NUMBER,2029-02-17 20:50:02.091270,2023-11-16 03:01:00.824951,True,duplicate_member_id
M0124444,Ayushman,Aurora,Ayushman Aurora,ayushman.aurora5652@yahoo.co.in,male,Delhi,Tamil Nadu,+910584751340,1971-02-02 20:50:01.799020,2023-10-07 11:00:03.824951,True,duplicate_member_id
M0175704,Samuel,Dara,Samuel Dara,samuel.dara3245@gmail.com,male,Surendranagar Dudhrej,Punjab,NOT_A_NUMBER,2026-05-17 20:50:02.091270,2024-08-09 22:29:52.824951,True,duplicate_member_id
M0059308,Caleb,Sibal,Caleb Sibal,caleb.sibal3399@outlook.com,male,Nagaon,Manipur,0255238182,1969-04-13 20:50:01.799020,2023-10-29 03:30:24.824951,True,duplicate_member_id
M0154365,Jatin,Shah,Jatin Shah,jatin.shah4908@gmail.com,male,Haldia,Madhya Pradesh,03299484541,1991-10-28 20:50:01.799020,2024-08-21 01:47:39.824951,True,duplicate_member_id
M0109593,Inaya,Gokhale,Inaya Gokhale,inaya.gokhale8783@gmail.com,female,Rajkot,Odisha,NOT_A_NUMBER,2027-04-19 20:50:02.091270,2023-05-18 12:56:22.824951,True,duplicate_member_id
M0137320,Pranav,Bali,Pranav Bali,pranav.bali8024@yahoo.co.in,male,Raurkela Industrial Township,Meghalaya,NOT_A_NUMBER,2029-01-03 20:50:02.091270,2023-02-09 20:45:20.824951,True,duplicate_member_id
M0127794,Nidra,Anand,Nidra Anand,nidra.anand9197@outlook.com,female,Surat,Manipur,NOT_A_NUMBER,2028-03-18 20:50:02.091270,2025-03-23 05:38:18.824951,True,duplicate_member_id
M0009341,Agastya,Saran,Agastya Saran,agastya.saran3815@outlook.com,male,Guwahati,Karnataka,NOT_A_NUMBER,2026-02-12 20:50:02.091270,2023-03-05 05:33:44.824951,True,duplicate_member_id
M0029202,Balveer,Loke,Balveer Loke,balveer.loke2571@gmail.com,male,Vadodara,Goa,+917177412454,2007-02-10 20:50:01.799020,2024-01-09 07:04:24.824951,True,duplicate_member_id
M0229087,Qarin,Balasubramanian,Qarin Balasubramanian,qarin.balasubramanian8412@yahoo.co.in,male,Thane,Chhattisgarh,9790160003,1973-03-02 20:50:01.799020,2023-09-28 02:40:07.824951,True,duplicate_member_id
M0213051,Harini,Raman,Harini Raman,harini.raman8258@rediffmail.com,female,Ghaziabad,Nagaland,09728229708,1968-12-01 20:50:01.799020,2024-09-06 17:29:04.824951,True,duplicate_member_id
M0161063,Yatan,Rattan,Yatan Rattan,yatan.rattan4994@outlook.com,male,Indore,Mizoram,0317395159,1947-05-09 20:50:01.799020,2025-07-29 15:31:35.824951,True,duplicate_member_id
M0046978,Akshay,Toor,Akshay Toor,akshay.toor4293@rediffmail.com,male,Tiruchirappalli,Odisha,+911731543035,1986-08-22 20:50:01.799020,2023-11-20 18:56:55.824951,True,duplicate_member_id
M0055679,Lakshmi,Tella,Lakshmi Tella,lakshmi.tella775@rediffmail.com,female,Rajpur Sonarpur,Odisha,+919267206409,1947-09-30 20:50:01.799020,2023-10-17 16:08:47.824951,True,duplicate_member_id
M0010719,Radhika,Badami,Radhika Badami,radhika.badami6012@gmail.com,female,Guwahati,Karnataka,04259948303,1989-09-07 20:50:01.799020,2023-06-23 08:16:15.824951,True,duplicate_member_id
M0180888,Manbir,Lad,Manbir Lad,manbir.lad2876@gmail.com,male,Munger,West Bengal,NOT_A_NUMBER,2026-05-28 20:50:02.091270,2024-12-27 01:37:32.824951,True,duplicate_member_id
M0152478,Yashvi,Mishra,Yashvi Mishra,yashvi.mishra5649@yahoo.co.in,female,Khora ,Mizoram,03018163293,1956-03-18 20:50:01.799020,2024-02-11 00:49:04.824951,True,duplicate_member_id
M0117723,Fiyaz,Batra,Fiyaz Batra,fiyaz.batra8311@outlook.com,male,Kulti,Kerala,+918566736526,1941-04-03 20:50:01.799020,2025-01-06 21:36:44.824951,True,duplicate_member_id
M0212592,Megha,Sodhi,Megha Sodhi,megha.sodhi6107@yahoo.co.in,female,Jhansi,Tamil Nadu,NOT_A_NUMBER,2026-03-14 20:50:02.091270,2023-01-02 08:28:52.824951,True,duplicate_member_id
M0168756,Matthew,Suresh,Matthew Suresh,matthew.suresh3092@rediffmail.com,male,Bilaspur,Sikkim,NOT_A_NUMBER,2026-07-25 20:50:02.091270,2022-12-09 23:42:16.824951,True,duplicate_member_id
M0110872,Falan,Dar,Falan Dar,falan.dar6773@yahoo.co.in,male,Panipat,Andhra Pradesh,NOT_A_NUMBER,2028-11-20 20:50:02.091270,2023-12-24 01:13:46.824951,True,duplicate_member_id
M0045725,Hamsini,Bawa,Hamsini Bawa,hamsini.bawa2872@rediffmail.com,female,Coimbatore,Karnataka,04821610406,1983-10-01 20:50:01.799020,2025-01-20 04:08:33.824951,True,duplicate_member_id
M0156022,Tristan,Mutti,Tristan Mutti,tristan.mutti7318@yahoo.co.in,male,Jamnagar,Assam,NOT_A_NUMBER,2027-03-08 20:50:02.091270,2024-10-02 11:05:42.824951,True,duplicate_member_id
M0043600,Samaksh,Datta,Samaksh Datta,samaksh.datta1582@rediffmail.com,male,Raipur,Punjab,+918929350586,1960-11-24 20:50:01.799020,2025-05-16 10:56:25.824951,True,duplicate_member_id
M0097631,Ishanvi,Chatterjee,Ishanvi Chatterjee,ishanvi.chatterjee5086@rediffmail.com,female,Nagaon,Uttarakhand,4847024425,1944-05-01 20:50:01.799020,2023-11-21 01:52:38.824951,True,duplicate_member_id
M0058612,Veer,Bhargava,Veer Bhargava,veer.bhargava2483@outlook.com,male,Tezpur,Tripura,9155706846,1989-08-28 20:50:01.799020,2025-03-24 07:07:22.824951,True,duplicate_member_id
M0045236,Ekantika,Badami,Ekantika Badami,ekantika.badami9201@rediffmail.com,female,Bhiwani,Karnataka,+915024152765,1967-03-24 20:50:01.799020,2023-08-04 20:06:50.824951,True,duplicate_member_id
M0205943,Jeremiah,Dara,Jeremiah Dara,jeremiah.dara2845@gmail.com,male,Salem,Mizoram,NOT_A_NUMBER,2025-12-25 20:50:02.091270,2023-11-02 18:46:17.824951,True,duplicate_member_id
M0137364,Chaaya,Tandon,Chaaya Tandon,chaaya.tandon4910@rediffmail.com,female,Dehradun,Goa,NOT_A_NUMBER,2028-09-02 20:50:02.091270,2024-07-18 13:53:34.824951,True,duplicate_member_id
M0214222,Amaira,Dey,Amaira Dey,amaira.dey5180@rediffmail.com,female,Tenali,Jharkhand,+917503850149,1953-04-29 20:50:01.799020,2023-12-07 01:35:50.824951,True,duplicate_member_id
M0091511,Wyatt,Chaudhuri,Wyatt Chaudhuri,wyatt.chaudhuri6359@gmail.com,male,Bangalore,Telangana,+910708595746,1995-01-17 20:50:01.799020,2024-07-10 16:49:02.824951,True,duplicate_member_id
M0196585,Shravya,Krishnan,Shravya Krishnan,shravya.krishnan4191@gmail.com,female,Bahraich,Rajasthan,NOT_A_NUMBER,2026-10-20 20:50:02.091270,2024-03-16 06:16:32.824951,True,duplicate_member_id
M0042269,Barkha,Balasubramanian,Barkha Balasubramanian,barkha.balasubramanian9877@yahoo.co.in,female,Bijapur,West Bengal,NOT_A_NUMBER,2027-04-21 20:50:02.091270,2024-09-21 19:27:09.824951,True,duplicate_member_id
M0158449,Anya,Dyal,Anya Dyal,anya.dyal3545@rediffmail.com,female,Rajpur Sonarpur,Maharashtra,0011838656,1950-04-21 20:50:01.799020,2024-05-10 17:35:26.824951,True,duplicate_member_id
M0105644,Om,Palla,Om Palla,om.palla544@yahoo.co.in,male,Kozhikode,Gujarat,NOT_A_NUMBER,2026-10-16 20:50:02.091270,2023-12-05 13:00:56.824951,True,duplicate_member_id
M0147036,Avi,Kumer,Avi Kumer,avi.kumer8226@yahoo.co.in,male,Narasaraopet,Tamil Nadu,01470069179,2003-11-21 20:50:01.799020,2025-06-02 22:14:47.824951,True,duplicate_member_id
M0049501,Harita,Golla,Harita Golla,harita.golla6581@yahoo.co.in,female,Tirunelveli,Punjab,NOT_A_NUMBER,2026-09-13 20:50:02.091270,2025-03-01 03:21:35.824951,True,duplicate_member_id
M0035842,Veda,Lala,Veda Lala,veda.lala6264@gmail.com,female,Dehri,Gujarat,NOT_A_NUMBER,2028-01-22 20:50:02.091270,2025-04-04 03:31:46.824951,True,duplicate_member_id
M0206532,Azaan,Badal,Azaan Badal,azaan.badal3665@outlook.com,male,Gopalpur,Chhattisgarh,7632731616,1944-04-24 20:50:01.799020,2023-09-26 05:15:20.824951,True,duplicate_member_id
M0032004,Yamini,Handa,Yamini Handa,yamini.handa3790@gmail.com,female,Gudivada,Kerala,06200314931,1973-10-01 20:50:01.799020,2024-01-13 00:41:58.824951,True,duplicate_member_id
M0218751,Udyati,Tank,Udyati Tank,udyati.tank9815@rediffmail.com,female,Rohtak,West Bengal,NOT_A_NUMBER,2026-08-16 20:50:02.091270,2023-09-23 18:29:39.824951,True,duplicate_member_id
M0196061,Omaja,Choudhury,Omaja Choudhury,omaja.choudhury423@yahoo.co.in,female,Udaipur,Punjab,NOT_A_NUMBER,2026-12-03 20:50:02.091270,2025-06-05 10:45:51.824951,True,duplicate_member_id
M0214406,Watika,Memon,Watika Memon,watika.memon2085@rediffmail.com,female,Mango,West Bengal,+915185792256,1951-07-24 20:50:01.799020,2024-08-12 09:31:05.824951,True,duplicate_member_id
M0136330,Daksh,Dalal,Daksh Dalal,daksh.dalal3770@rediffmail.com,male,Bhopal,Uttarakhand,NOT_A_NUMBER,2028-03-09 20:50:02.091270,2024-09-09 18:07:59.824951,True,duplicate_member_id
M0227104,Wriddhish,Srinivas,Wriddhish Srinivas,wriddhish.srinivas2823@rediffmail.com,male,Rohtak,Karnataka,NOT_A_NUMBER,2029-03-05 20:50:02.091270,2024-12-12 03:00:12.824951,True,duplicate_member_id
M0054124,Charvi,Chaudry,Charvi Chaudry,charvi.chaudry4924@outlook.com,female,Bhiwani,Chhattisgarh,+910172145972,1981-01-17 20:50:01.799020,2023-06-30 21:52:22.824951,True,duplicate_member_id
M0169669,Nikita,Chaudhary,Nikita Chaudhary,nikita.chaudhary5300@outlook.com,female,Pallavaram,Mizoram,07574175159,1957-09-14 20:50:01.799020,2024-08-01 15:52:49.824951,True,duplicate_member_id
M0036753,Liam,Ghose,Liam Ghose,liam.ghose1931@gmail.com,male,Medininagar,Madhya Pradesh,NOT_A_NUMBER,2028-04-24 20:50:02.091270,2025-10-21 11:10:15.824951,True,duplicate_member_id
M0104222,Gagan,Kashyap,Gagan Kashyap,gagan.kashyap213@gmail.com,male,Siwan,Chhattisgarh,NOT_A_NUMBER,2026-10-08 20:50:02.091270,2023-01-27 07:06:08.824951,True,duplicate_member_id
M0039734,Ekiya,Ratta,Ekiya Ratta,ekiya.ratta1621@yahoo.co.in,female,Kulti,Haryana,NOT_A_NUMBER,2026-12-23 20:50:02.091270,2024-02-06 11:38:32.824951,True,duplicate_member_id
M0002772,Hamsini,Viswanathan,Hamsini Viswanathan,hamsini.viswanathan2716@rediffmail.com,female,Jalandhar,Arunachal Pradesh,NOT_A_NUMBER,2028-03-01 20:50:02.091270,2025-11-27 11:20:31.824951,True,duplicate_member_id
M0117268,Daksh,Nagarajan,Daksh Nagarajan,daksh.nagarajan695@outlook.com,male,Ulhasnagar,Nagaland,06419074327,2000-01-09 20:50:01.799020,2025-08-27 12:22:01.824951,True,duplicate_member_id
M0225350,Aditya,Mishra,Aditya Mishra,aditya.mishra9720@outlook.com,male,Deoghar,Odisha,+919700541460,1996-06-16 20:50:01.799020,2024-07-22 23:25:25.824951,True,duplicate_member_id
